CollectionDate,Farm,BeeID,WingSIze,Count,Log1P(Count),FlowerID2,Log1P(SunArea),Sun Area,Log1P(FarmArea),FarmArea,CutFlowerArea,TomatoArea,InfectionPresence
229,AST,263,3.185,0,0,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,264,2.99,0,0,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,265,2.99,0,0,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,266,3.055,0,0,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,267,NA,118,2.075546961,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,YES
229,AST,268,2.925,0,0,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,269,2.99,0,0,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,270,NA,0,0,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,272,2.6,48,1.69019608,SUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,YES
229,AST,273,2.34,0,0,SUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,274,2.73,0,0,SUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,275,3.055,26,1.431363764,SUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,YES
229,AST,276,3.055,0,0,SUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,277,2.535,0,0,SUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,278,3.055,0,0,SUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,279,2.86,0,0,SUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,280,2.73,0,0,SUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,281,2.795,8,0.954242509,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,YES
229,AST,282,3.055,0,0,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,283,2.665,56,1.755874856,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,YES
229,AST,284,2.925,0,0,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,285,2.925,0,0,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,286,2.73,29,1.477121255,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,YES
229,AST,287,2.47,0,0,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,288,2.665,0,0,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,289,2.34,50,1.707570176,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,YES
229,AST,290,2.6,0,0,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,NO
229,AST,291,2.86,8,0.954242509,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,YES
229,AST,292,2.925,8,0.954242509,NONSUN,2.474944335,297.5,4.55188895,35635,862.1305,1214.0205,YES
230,HAM,300,2.925,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,301,2.86,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,302,2.795,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,303,2.6,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,304,2.925,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,305,2.795,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,306,2.665,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,307,2.99,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,308,2.925,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,309,2.535,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,310,2.795,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,311,2.405,44,1.653212514,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,YES
230,HAM,312,3.12,27,1.447158031,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,YES
230,HAM,313,2.99,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,314,2.6,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,315,2.86,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,316,2.665,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,317,2.925,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,318,3.055,52,1.72427587,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,YES
230,HAM,319,2.795,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,320,2.6,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,321,2.6,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,322,2.6,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,323,2.665,14,1.176091259,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,YES
230,HAM,324,2.6,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,325,2.925,23,1.380211242,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,YES
230,HAM,326,2.86,0,0,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,NO
230,HAM,327,2.6,7,0.903089987,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,YES
230,HAM,328,2.47,46,1.672097858,SUN,1.908485019,80,4.611394011,40868,577.82,1999.88,YES
230,USD,330,2.275,27,1.447158031,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,331,2.73,0,0,NONSUN,0,0,5.777528438,599139.17,NA,NA,NO
230,USD,332,2.86,0,0,NONSUN,0,0,5.777528438,599139.17,NA,NA,NO
230,USD,333,2.665,0,0,NONSUN,0,0,5.777528438,599139.17,NA,NA,NO
230,USD,334,2.665,27,1.447158031,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,335,2.795,94,1.977723605,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,336,3.25,0,0,NONSUN,0,0,5.777528438,599139.17,NA,NA,NO
230,USD,337,2.6,0,0,NONSUN,0,0,5.777528438,599139.17,NA,NA,NO
230,USD,338,2.73,1,0.301029996,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,339,2.6,2,0.477121255,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,340,2.5025,24,1.397940009,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,341,2.34,1,0.301029996,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,342,2.535,39,1.602059991,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,343,2.86,107,2.033423755,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,344,2.6,1,0.301029996,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,345,2.08,0,0,NONSUN,0,0,5.777528438,599139.17,NA,NA,NO
230,USD,346,2.665,4,0.698970004,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,347,3.315,0,0,NONSUN,0,0,5.777528438,599139.17,NA,NA,NO
230,USD,348,2.21,73,1.86923172,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,349,2.73,0,0,NONSUN,0,0,5.777528438,599139.17,NA,NA,NO
230,USD,350,2.795,1,0.301029996,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,351,2.6,12,1.113943352,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,352,3.055,42,1.633468456,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,353,2.925,6,0.84509804,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,354,2.795,0,0,NONSUN,0,0,5.777528438,599139.17,NA,NA,NO
230,USD,355,2.5025,17,1.255272505,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,356,2.535,0,0,NONSUN,0,0,5.777528438,599139.17,NA,NA,NO
230,USD,357,2.34,4,0.698970004,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,358,2.665,5,0.77815125,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,359,2.6,1,0.301029996,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,360,2.275,77,1.892094603,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
230,USD,361,2.73,0,0,NONSUN,0,0,5.777528438,599139.17,NA,NA,NO
230,USD,362,2.405,0,0,NONSUN,0,0,5.777528438,599139.17,NA,NA,NO
230,USD,363,2.6,7,0.903089987,NONSUN,0,0,5.777528438,599139.17,NA,NA,YES
231,PAS,365,2.665,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,366,2.99,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,367,2.73,14,1.176091259,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,YES
231,PAS,368,2.665,2,0.477121255,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,YES
231,PAS,369,2.795,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,370,2.6,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,371,2.99,39,1.602059991,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,YES
231,PAS,372,2.73,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,373,2.925,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,374,2.795,17,1.255272505,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,YES
231,PAS,375,2.405,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,376,2.925,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,377,2.6,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,378,2.795,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,379,2.6,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,380,2.795,209,2.322219295,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,YES
231,PAS,381,2.73,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,382,2.6,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,383,3.055,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,384,2.99,3,0.602059991,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,YES
231,PAS,385,2.795,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,386,2.535,46,1.672097858,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,YES
231,PAS,387,2.86,1,0.301029996,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,YES
231,PAS,388,2.665,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,389,2.6,32,1.51851394,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,YES
231,PAS,390,2.925,27,1.447158031,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,YES
231,PAS,391,3.055,3,0.602059991,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,YES
231,PAS,392,2.795,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,393,2.665,3,0.602059991,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,YES
231,PAS,394,2.34,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,395,2.6,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,396,2.73,0,0,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,NO
231,PAS,397,2.665,84,1.929418926,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,YES
231,PAS,398,2.86,27,1.447158031,SUN,3.637089274,4335,4.944487607,88000,1071.18,0,YES
231,WAR,399,2.73,0,0,NONSUN,0,0,5.326931501,212289.96,NA,NA,NO
231,WAR,400,2.795,0,0,NONSUN,0,0,5.326931501,212289.96,NA,NA,NO
231,WAR,401,2.99,0,0,NONSUN,0,0,5.326931501,212289.96,NA,NA,NO
231,WAR,402,2.86,98,1.995635195,NONSUN,0,0,5.326931501,212289.96,NA,NA,YES
231,WAR,403,2.795,0,0,NONSUN,0,0,5.326931501,212289.96,NA,NA,NO
231,WAR,404,NA,26,1.431363764,NONSUN,0,0,5.326931501,212289.96,NA,NA,YES
231,WAR,405,2.795,0,0,NONSUN,0,0,5.326931501,212289.96,NA,NA,NO
231,WAR,406,2.73,75,1.880813592,NONSUN,0,0,5.326931501,212289.96,NA,NA,YES
231,WAR,407,2.535,25,1.414973348,NONSUN,0,0,5.326931501,212289.96,NA,NA,YES
231,WAR,408,2.6,0,0,NONSUN,0,0,5.326931501,212289.96,NA,NA,NO
231,WAR,409,2.535,0,0,NONSUN,0,0,5.326931501,212289.96,NA,NA,NO
231,WAR,410,2.34,73,1.86923172,NONSUN,0,0,5.326931501,212289.96,NA,NA,YES
231,WAR,411,2.795,0,0,NONSUN,0,0,5.326931501,212289.96,NA,NA,NO
231,WAR,412,2.73,0,0,NONSUN,0,0,5.326931501,212289.96,NA,NA,NO
231,WAR,413,2.925,0,0,NONSUN,0,0,5.326931501,212289.96,NA,NA,NO
231,WAR,414,2.47,0,0,NONSUN,0,0,5.326931501,212289.96,NA,NA,NO
231,WAR,415,2.47,53,1.73239376,NONSUN,0,0,5.326931501,212289.96,NA,NA,YES
231,WAR,416,2.34,90,1.959041392,NONSUN,0,0,5.326931501,212289.96,NA,NA,YES
231,WAR,417,2.6,54,1.740362689,NONSUN,0,0,5.326931501,212289.96,NA,NA,YES
231,WAR,418,2.34,10,1.041392685,NONSUN,0,0,5.326931501,212289.96,NA,NA,YES
231,WAR,419,2.665,29,1.477121255,NONSUN,0,0,5.326931501,212289.96,NA,NA,YES
231,WAR,420,2.99,6,0.84509804,NONSUN,0,0,5.326931501,212289.96,NA,NA,YES
231,WAR,421,2.73,0,0,NONSUN,0,0,5.326931501,212289.96,NA,NA,NO
231,WAR,422,2.47,0,0,NONSUN,0,0,5.326931501,212289.96,NA,NA,NO
231,WAR,423,2.6,2,0.477121255,NONSUN,0,0,5.326931501,212289.96,NA,NA,YES
231,WAR,424,2.21,49,1.698970004,NONSUN,0,0,5.326931501,212289.96,NA,NA,YES
232,DAV,425,2.925,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,426,2.6,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,427,2.795,3,0.602059991,SUN,2.715167358,518,4.838855385,69000,0,2580.972,YES
232,DAV,428,2.86,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,429,2.73,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,430,3.25,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,431,2.795,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,432,2.275,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,433,2.275,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,434,2.34,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,435,2.405,29,1.477121255,SUN,2.715167358,518,4.838855385,69000,0,2580.972,YES
232,DAV,436,2.665,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,437,2.665,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,438,2.405,143,2.158362492,SUN,2.715167358,518,4.838855385,69000,0,2580.972,YES
232,DAV,439,2.47,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,440,2.925,12,1.113943352,SUN,2.715167358,518,4.838855385,69000,0,2580.972,YES
232,DAV,441,2.925,11,1.079181246,SUN,2.715167358,518,4.838855385,69000,0,2580.972,YES
232,DAV,442,2.405,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,443,2.47,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,444,2.665,8,0.954242509,SUN,2.715167358,518,4.838855385,69000,0,2580.972,YES
232,DAV,445,2.795,21,1.342422681,SUN,2.715167358,518,4.838855385,69000,0,2580.972,YES
232,DAV,446,2.6,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,447,2.665,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,448,2.73,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,449,2.405,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,450,2.47,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,451,2.925,43,1.643452676,SUN,2.715167358,518,4.838855385,69000,0,2580.972,YES
232,DAV,452,3.055,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,453,2.665,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,454,2.73,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,455,2.6,0,0,SUN,2.715167358,518,4.838855385,69000,0,2580.972,NO
232,DAV,456,2.535,8,0.954242509,SUN,2.715167358,518,4.838855385,69000,0,2580.972,YES
232,DAV,457,2.73,4,0.698970004,SUN,2.715167358,518,4.838855385,69000,0,2580.972,YES
232,DAV,458,2.6,4,0.698970004,SUN,2.715167358,518,4.838855385,69000,0,2580.972,YES
232,DAV,459,2.73,13,1.146128036,SUN,2.715167358,518,4.838855385,69000,0,2580.972,YES
232,MHF,460,2.6,0,0,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,NO
232,MHF,461,2.925,0,0,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,NO
232,MHF,462,3.185,86,1.939519253,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,YES
232,MHF,463,2.535,0,0,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,NO
232,MHF,464,2.275,0,0,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,NO
232,MHF,465,2.405,0,0,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,NO
232,MHF,466,2.665,0,0,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,NO
232,MHF,467,2.47,0,0,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,NO
232,MHF,468,2.275,0,0,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,NO
232,MHF,469,2.99,86,1.939519253,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,YES
232,MHF,470,3.185,0,0,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,NO
232,MHF,471,2.665,0,0,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,NO
232,MHF,472,2.665,0,0,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,NO
232,MHF,473,2.73,0,0,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,NO
232,MHF,474,2.6,10,1.041392685,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,YES
232,MHF,476,2.535,6,0.84509804,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,YES
232,MHF,477,2.925,0,0,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,NO
232,MHF,478,2.925,4,0.698970004,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,YES
232,MHF,479,2.665,0,0,NONSUN,1.707570176,50,3.867172751,7364,89.1,46,NO
236,JOE,480,2.665,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,481,3.185,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,482,3.055,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,483,2.99,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,484,3.25,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,485,2.99,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,486,2.535,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,487,3.055,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,488,2.99,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,489,3.12,182,2.26245109,NONSUN,0,0,4.886496365,77000,0,0,YES
236,JOE,490,2.795,110,2.045322979,NONSUN,0,0,4.886496365,77000,0,0,YES
236,JOE,491,2.86,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,492,2.665,40,1.612783857,NONSUN,0,0,4.886496365,77000,0,0,YES
236,JOE,493,2.99,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,494,3.055,32,1.51851394,NONSUN,0,0,4.886496365,77000,0,0,YES
236,JOE,495,3.315,99,2,NONSUN,0,0,4.886496365,77000,0,0,YES
236,JOE,496,3.12,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,497,2.925,77,1.892094603,NONSUN,0,0,4.886496365,77000,0,0,YES
236,JOE,498,3.12,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,499,3.055,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,500,2.34,32,1.51851394,NONSUN,0,0,4.886496365,77000,0,0,YES
236,JOE,501,2.86,1,0.301029996,NONSUN,0,0,4.886496365,77000,0,0,YES
236,JOE,502,3.12,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,503,3.185,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,504,2.99,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,505,3.185,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,506,2.925,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,507,2.99,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,508,3.445,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,509,3.185,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,510,3.055,0,0,NONSUN,0,0,4.886496365,77000,0,0,NO
236,JOE,511,3.25,121,2.086359831,NONSUN,0,0,4.886496365,77000,0,0,YES
237,SUM,514,2.665,0,0,NONSUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
237,SUM,515,2.405,53,1.73239376,NONSUN,1.531478917,33,5.217088951,164849,189.288,214.144,YES
237,SUM,516,2.795,0,0,NONSUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
237,SUM,517,2.405,12,1.113943352,NONSUN,1.531478917,33,5.217088951,164849,189.288,214.144,YES
237,SUM,518,2.405,0,0,NONSUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
237,SUM,519,2.405,0,0,NONSUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
237,SUM,520,2.535,20,1.322219295,NONSUN,1.531478917,33,5.217088951,164849,189.288,214.144,YES
237,SUM,521,2.535,61,1.792391689,NONSUN,1.531478917,33,5.217088951,164849,189.288,214.144,YES
237,SUM,522,2.535,0,0,NONSUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
237,SUM,523,2.405,0,0,NONSUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
237,SUM,524,NA,56,1.755874856,NONSUN,1.531478917,33,5.217088951,164849,189.288,214.144,YES
237,SUM,525,2.405,0,0,NONSUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
237,SUM,526,2.015,0,0,NONSUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
237,SUM,529,2.795,135,2.133538908,SUN,1.531478917,33,5.217088951,164849,189.288,214.144,YES
237,SUM,530,2.535,1,0.301029996,SUN,1.531478917,33,5.217088951,164849,189.288,214.144,YES
237,SUM,531,NA,12,1.113943352,SUN,1.531478917,33,5.217088951,164849,189.288,214.144,YES
237,SUM,532,2.47,0,0,SUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
237,SUM,533,2.73,0,0,SUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
237,SUM,534,3.055,0,0,SUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
237,SUM,535,2.6,0,0,SUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
237,SUM,536,3.25,1,0.301029996,SUN,1.531478917,33,5.217088951,164849,189.288,214.144,YES
237,SUM,537,2.08,0,0,SUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
237,SUM,538,2.665,0,0,SUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
237,SUM,539,2.665,0,0,SUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
237,SUM,540,2.405,17,1.255272505,SUN,1.531478917,33,5.217088951,164849,189.288,214.144,YES
237,SUM,541,2.6,4,0.698970004,SUN,1.531478917,33,5.217088951,164849,189.288,214.144,YES
237,SUM,542,2.73,1,0.301029996,SUN,1.531478917,33,5.217088951,164849,189.288,214.144,YES
237,SUM,543,2.535,0,0,SUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
237,SUM,544,2.34,0,0,SUN,1.531478917,33,5.217088951,164849,189.288,214.144,NO
238,GOL,545,2.535,83,1.924279286,NONSUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,YES
238,GOL,546,2.665,0,0,NONSUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,NO
238,GOL,547,2.86,0,0,NONSUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,NO
238,GOL,548,2.405,26,1.431363764,NONSUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,YES
238,GOL,549,2.73,74,1.875061263,NONSUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,YES
238,GOL,550,2.925,172,2.238046103,NONSUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,YES
238,GOL,551,2.73,1,0.301029996,NONSUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,YES
238,GOL,552,2.665,0,0,NONSUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,NO
238,GOL,553,NA,56,1.755874856,NONSUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,YES
238,GOL,554,2.665,0,0,NONSUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,NO
238,GOL,555,2.925,4,0.698970004,NONSUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,YES
238,GOL,556,2.405,0,0,NONSUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,NO
238,GOL,563,3.055,0,0,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,NO
238,GOL,564,2.535,28,1.462397998,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,YES
238,GOL,565,2.47,53,1.73239376,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,YES
